credit_amt_median,number_of_credit_median,prob0,prob1
1539710.4959183675,97.5,0.9953708150054743,0.0046291849945256525
1539710.4959183675,98.5,0.995505272660917,0.004494727339082999
1539710.4959183675,99.5,0.9955436891339006,0.004456310866099384
1539710.4959183675,100.5,0.995601313843376,0.00439868615662396
1539710.4959183675,101.5,0.9956205220798678,0.0043794779201321524
1539710.4959183675,102.5,0.9956589385528515,0.004341061447148537
1539710.4959183675,103.5,0.9956781467893433,0.0043218532106567295
1539710.4959183675,104.5,0.9957357714988186,0.004264228501181307
1539710.4959183675,106.0,0.9957741879718023,0.004225812028197691
1539710.4959183675,107.5,0.9958126044447859,0.004187395555214076
1539710.4959183675,109.0,0.9958510209177696,0.004148979082230461
1539710.4959183675,110.5,0.9958702291542614,0.004129770845738652
1539710.4959183675,111.5,0.9959470621002285,0.004052937899771422
1539710.4959183675,112.5,0.9959662703367204,0.004033729663279614
1539710.4959183675,113.5,0.9959854785732122,0.0040145214267878065
1539710.4959183675,114.5,0.9960238950461958,0.003976104953804191
1539710.4959183675,115.5,0.9960623115191795,0.003937688480820576
1539710.4959183675,116.5,0.9960623115191795,0.003937688480820576
1539710.4959183675,117.5,0.9960815197556713,0.003918480244328768
1539710.4959183675,118.5,0.9960815197556713,0.003918480244328768
1539710.4959183675,119.5,0.9961199362286548,0.0038800637713451527
1539710.4959183675,120.5,0.9961199362286548,0.0038800637713451527
1539710.4959183675,121.5,0.9961583527016384,0.0038416472983615374
1539710.4959183675,123.5,0.9961775609381303,0.00382243906186973
1539710.4959183675,126.0,0.9961775609381303,0.00382243906186973
1539710.4959183675,127.5,0.9962159774111139,0.0037840225888861145
1539710.4959183675,129.0,0.9962543938840975,0.003745606115902499
1539710.4959183675,130.5,0.9962736021205894,0.003726397879410691
1539710.4959183675,131.5,0.9962928103570812,0.0037071896429188836
1539710.4959183675,132.5,0.9962928103570812,0.0037071896429188836
1539710.4959183675,133.5,0.9962928103570812,0.0037071896429188836
1539710.4959183675,134.5,0.9963312268300647,0.0036687731699352683
1539710.4959183675,135.5,0.9963312268300647,0.0036687731699352683
1539710.4959183675,136.5,0.9963504350665565,0.0036495649334434607
1539710.4959183675,137.5,0.9963696433030483,0.003630356696951653
1539710.4959183675,138.5,0.9964272680125238,0.0035727319874762297
1539710.4959183675,139.5,0.9964656844855074,0.0035343155144926144
1539710.4959183675,140.5,0.996504100958491,0.003495899041508999
1539710.4959183675,141.5,0.9965617256679664,0.003438274332033576
1539710.4959183675,142.5,0.99681143274236,0.003188567257640076
1539710.4959183675,143.5,0.9968882656883271,0.003111734311672845
1539710.4959183675,144.5,0.997003515107278,0.0029964848927219994
1539710.4959183675,145.5,0.9971379727627206,0.0028620272372793455
1539710.4959183675,146.5,0.9972724304181633,0.0027275695818366917
1539710.4959183675,147.5,0.9973300551276387,0.0026699448723612683
1539710.4959183675,148.5,0.997406888073606,0.002593111926394038
1539710.4959183675,149.5,0.9974837210195732,0.002516278980426807
1539710.4959183675,150.5,0.9975221374925568,0.0024778625074431916
1539710.4959183675,151.5,0.9975605539655404,0.0024394460344595763
1539710.4959183675,152.5,0.9976758033844912,0.00232419661550873
1539710.4959183675,153.5,0.9977718445669503,0.002228155433049692
1539710.4959183675,154.5,0.9977910528034422,0.002208947196557884
1539710.4959183675,156.0,0.9978294692764257,0.0021705307235742686
1539710.4959183675,165.5,0.9978294692764257,0.0021705307235742686
1539710.4959183675,181.5,0.9978486775129175,0.002151322487082461
1539710.4959183675,190.5,0.9978678857494093,0.0021321142505906533
1539710.4959183675,192.5,0.9978870939859011,0.0021129060140988457
1539710.4959183675,193.5,0.997906302222393,0.002093697777607038
1539710.4959183675,194.5,0.9979255104588848,0.0020744895411152304
1539710.4959183675,195.5,0.9979447186953766,0.0020552813046234224
1539710.4959183675,198.5,0.9979639269318684,0.0020360730681316147
1539710.4959183675,209.0,0.9979831351683602,0.002016864831639807
1539710.4959183675,225.0,0.998002343404852,0.0019976565951479995
1539710.4959183675,234.0,0.9980215516413438,0.001978448358656192
1539710.4959183675,237.0,0.9980407598778356,0.001959240122164384
1539710.4959183675,247.5,0.9980791763508192,0.0019208236491807687
1539710.4959183675,263.5,0.998098384587311,0.001901615412688961
1539710.4959183675,271.5,0.9981175928238029,0.0018824071761971534
1539710.4959183675,273.0,0.9981368010602947,0.0018631989397053456
1539710.4959183675,274.5,0.9982136340062618,0.0017863659937381148
1539710.4959183675,275.5,0.9982520504792455,0.0017479495207544996
1539710.4959183675,276.5,0.9982712587157373,0.001728741284262692
1539710.4959183675,277.5,0.9982904669522291,0.001709533047770884
1539710.4959183675,278.5,0.9983288834252128,0.0016711165747872688
1539710.4959183675,279.5,0.9983865081346881,0.0016134918653118457
1539710.4959183675,280.5,0.9984057163711799,0.001594283628820038
1539710.4959183675,281.5,0.9984249246076717,0.0015750753923282304
1539710.4959183675,282.5,0.998501757553639,0.0014982424463609997
1539710.4959183675,283.5,0.9985785904996062,0.001421409500393769
1539710.4959183675,284.5,0.9986746316820653,0.0013253683179347304
1539710.4959183675,285.5,0.9987130481550489,0.001286951844951115
1539710.4959183675,286.5,0.9987514646280325,0.0012485353719674996
1539710.4959183675,287.5,0.9988090893375079,0.0011909106624920767
1539710.4959183675,288.5,0.9988667140469834,0.0011332859530166536
1539710.4959183675,289.5,0.9989243387564588,0.0010756612435412305
1539710.4959183675,290.5,0.999001171702426,0.0009988282975739997
1539710.4959183675,291.5,0.9990780046483932,0.000921995351606769
1539710.4959183675,292.5,0.9991356293578687,0.000864370642131346
1539710.4959183675,293.5,0.9991740458308522,0.0008259541691477306
1539710.4959183675,294.5,0.9992124623038359,0.0007875376961641152
1539710.4959183675,295.5,0.9992700870133113,0.0007299129866886921
1539710.4959183675,296.5,0.9993469199592785,0.0006530800407214614
1539710.4959183675,297.5,0.9993853364322621,0.000614663567737846
1539710.4959183675,298.5,0.9994237529052458,0.0005762470947542306
1539710.4959183675,299.5,0.9994429611417376,0.000557038858262423
1539710.4959183675,301.0,0.9994621693782294,0.0005378306217706152
1539710.4959183675,308.0,0.999500585851213,0.0004994141487869999
1539710.4959183675,315.0,0.9995197940877049,0.0004802059122951922
1539710.4959183675,321.0,0.9995390023241966,0.0004609976758033845
1539710.4959183675,335.0,0.9995582105606884,0.0004417894393115768
1539710.4959183675,353.5,0.9995774187971802,0.0004225812028197691
1539710.4959183675,368.0,0.999596627033672,0.00040337296632796143
1539710.4959183675,379.0,0.9996158352701638,0.00038416472983615374
1539710.4959183675,407.5,0.9996350435066557,0.00036495649334434605
1539710.4959183675,438.5,0.9996542517431475,0.00034574825685253837
1539710.4959183675,456.0,0.9996734599796393,0.0003265400203607307
1539710.4959183675,473.0,0.9996926682161311,0.000307331783868923
1539710.4959183675,481.5,0.9997118764526229,0.0002881235473771153
1539710.4959183675,608.5,0.9997310846891146,0.0002689153108853076
1539710.4959183675,738.0,0.9997502929256065,0.00024970707439349993
1539710.4959183675,741.5,0.9997695011620983,0.00023049883790169224
1539710.4959183675,746.5,0.9997887093985901,0.00021129060140988456
1539710.4959183675,763.5,0.9998079176350819,0.00019208236491807687
1539710.4959183675,787.5,0.9998271258715737,0.00017287412842626918
1539710.4959183675,803.0,0.9998463341080656,0.0001536658919344615
1539710.4959183675,816.0,0.9998655423445574,0.0001344576554426538
1539710.4959183675,829.5,0.9998847505810492,0.00011524941895084612
1539710.4959183675,835.0,0.999903958817541,9.604118245903844e-05
1539710.4959183675,837.0,0.9999231670540327,7.683294596723075e-05
1539710.4959183675,840.5,0.9999615835270164,3.8416472983615374e-05
1539710.4959183675,847.5,0.9999807917635082,1.9208236491807687e-05
1587847.2306122454,0.5,0.7947023683755594,0.20529763162444056
1587847.2306122454,1.5,0.7959701119840188,0.20402988801598126
1587847.2306122454,2.5,0.7966808167342156,0.20331918326578438
1587847.2306122454,3.5,0.7975067709033634,0.20249322909663664
1587847.2306122454,4.5,0.8010026699448723,0.19899733005512765
1587847.2306122454,5.5,0.8222661877413034,0.17773381225869653
1587847.2306122454,6.5,0.8416472983615374,0.15835270163846257
1587847.2306122454,7.5,0.8562263498588195,0.14377365014118054
1587847.2306122454,8.5,0.8679433741188222,0.13205662588117784
1587847.2306122454,9.5,0.8783350300608901,0.12166496993910988
1587847.2306122454,10.5,0.8874013176850233,0.11259868231497666
1587847.2306122454,11.5,0.8943739075315496,0.10562609246845048
1587847.2306122454,12.5,0.9017690785808955,0.09823092141910451
1587847.2306122454,13.5,0.910009412035881,0.08999058796411902
1587847.2306122454,14.5,0.920401067977949,0.07959893202205105
1587847.2306122454,15.5,0.9304277674266725,0.06957223257332744
1587847.2306122454,16.5,0.9359597395363132,0.06404026046368683
1587847.2306122454,17.5,0.9396093044697567,0.06039069553024337
1587847.2306122454,18.5,0.9446226541941184,0.055377345805881564
1587847.2306122454,19.5,0.9474462649584142,0.05255373504158583
1587847.2306122454,20.5,0.9500393768848082,0.049960623115191796
1587847.2306122454,21.5,0.9528245711761203,0.04717542882387968
1587847.2306122454,22.5,0.9556097654674325,0.04439023453256757
1587847.2306122454,23.5,0.9573000902787115,0.04269990972128849
1587847.2306122454,24.5,0.9592017056914005,0.04079829430859953
1587847.2306122454,25.5,0.9606231151917942,0.03937688480820576
1587847.2306122454,26.5,0.9620637329286799,0.03793626707132018
1587847.2306122454,27.5,0.963542767138549,0.03645723286145099
1587847.2306122454,28.5,0.9652330919498281,0.034766908050171914
1587847.2306122454,29.5,0.9665584602677628,0.03344153973223718
1587847.2306122454,30.5,0.9675188720923532,0.032481127907646797
1587847.2306122454,31.5,0.9685177003899272,0.031482299610072796
1587847.2306122454,32.5,0.9693244463225831,0.030675553677416877
1587847.2306122454,33.5,0.9702656499106816,0.0297343500893183
1587847.2306122454,34.5,0.9710916040798294,0.028908395920170568
1587847.2306122454,35.5,0.9720712241409116,0.027928775859088376
1587847.2306122454,36.5,0.9727050959451413,0.027294904054858724
1587847.2306122454,37.5,0.9735502583507808,0.026449741649219184
1587847.2306122454,38.5,0.9742417548644859,0.02575824513551411
1587847.2306122454,39.5,0.9750100843241581,0.0249899156758418
1587847.2306122454,40.5,0.9763546608785847,0.023645339121415265
1587847.2306122454,41.5,0.9776416127235359,0.022358387276464147
1587847.2306122454,42.5,0.9793895622442903,0.02061043775570965
1587847.2306122454,43.5,0.9814832600218973,0.01851673997810261
1587847.2306122454,44.5,0.9835577495630127,0.01644225043698738
1587847.2306122454,45.5,0.9847486602255047,0.015251339774495304
1587847.2306122454,46.5,0.9858627379420295,0.014137262057970458
1587847.2306122454,47.5,0.9867271085841609,0.013272891415839112
1587847.2306122454,48.5,0.9872265227329479,0.012773477267052111
1587847.2306122454,49.5,0.9877259368817349,0.012274063118265111
1587847.2306122454,50.5,0.988014060429112,0.011985939570887998
1587847.2306122454,51.5,0.9883213922129809,0.011678607787019074
1587847.2306122454,52.5,0.988513474577899,0.011486525422100997
1587847.2306122454,53.5,0.9887439734158007,0.011256026584199304
1587847.2306122454,54.5,0.9889168475442269,0.011083152455773036
1587847.2306122454,55.5,0.9892433875645877,0.010756612435412306
1587847.2306122454,56.5,0.9895891358214403,0.010410864178559767
1587847.2306122454,57.5,0.9903766735176044,0.009623326482395651
1587847.2306122454,58.5,0.991317877105703,0.008682122894297074
1587847.2306122454,59.5,0.9918557077274736,0.008144292272526459
1587847.2306122454,60.5,0.9923743301127523,0.007625669887247652
1587847.2306122454,61.5,0.993104243099441,0.006895756900558959
1587847.2306122454,62.5,0.9934307831198018,0.006569216880198229
1587847.2306122454,63.5,0.9939301972685888,0.006069802731411229
1587847.2306122454,64.5,0.9942759455254413,0.005724054474558691
1587847.2306122454,65.5,0.9945832773093103,0.005416722690689768
1587847.2306122454,66.5,0.9948137761472119,0.005186223852788076
1587847.2306122454,67.5,0.9948906090931792,0.005109390906820845
1587847.2306122454,68.5,0.99500585851213,0.004994141487869998
1587847.2306122454,69.5,0.9950250667486218,0.004974933251378191
1587847.2306122454,70.5,0.9950634832216054,0.0049365167783945755
1587847.2306122454,71.5,0.9950634832216054,0.0049365167783945755
1587847.2306122454,72.5,0.9950634832216054,0.0049365167783945755
1587847.2306122454,73.5,0.9950826914580972,0.004917308541902768
1587847.2306122454,74.5,0.9950826914580972,0.004917308541902768
1587847.2306122454,75.5,0.9951211079310809,0.004878892068919153
1587847.2306122454,76.5,0.9951403161675727,0.004859683832427345
1587847.2306122454,77.5,0.9951403161675727,0.004859683832427345
1587847.2306122454,78.5,0.9951595244040644,0.004840475595935537
1587847.2306122454,79.5,0.9951595244040644,0.004840475595935537
1587847.2306122454,80.5,0.995197940877048,0.004802059122951922
1587847.2306122454,81.5,0.9952363573500317,0.004763642649968307
1587847.2306122454,82.5,0.9952555655865235,0.004744434413476498
1587847.2306122454,83.5,0.9952555655865235,0.004744434413476498
1587847.2306122454,84.5,0.9952939820595071,0.004706017940492883
1587847.2306122454,85.5,0.9952939820595071,0.004706017940492883
1587847.2306122454,86.5,0.9953323985324908,0.004667601467509268
1587847.2306122454,87.5,0.9953708150054743,0.0046291849945256525
1587847.2306122454,88.5,0.9953708150054743,0.0046291849945256525
1587847.2306122454,89.5,0.9953900232419661,0.004609976758033845
1587847.2306122454,90.5,0.995409231478458,0.004590768521542037
1587847.2306122454,91.5,0.9954476479514416,0.004552352048558422
1587847.2306122454,92.5,0.9954668561879334,0.004533143812066614
1587847.2306122454,93.5,0.9954668561879334,0.004533143812066614
1587847.2306122454,94.5,0.9954668561879334,0.004533143812066614
1587847.2306122454,95.5,0.995505272660917,0.004494727339082999
1587847.2306122454,96.5,0.9955436891339006,0.004456310866099384
1587847.2306122454,97.5,0.9955628973703924,0.004437102629607575
1587847.2306122454,98.5,0.9956973550258351,0.004302644974164922
1587847.2306122454,99.5,0.9957357714988186,0.004264228501181307
1587847.2306122454,100.5,0.9957933962082941,0.004206603791705884
1587847.2306122454,101.5,0.9958126044447859,0.004187395555214076
1587847.2306122454,102.5,0.9958510209177696,0.004148979082230461
1587847.2306122454,103.5,0.9958702291542614,0.004129770845738652
1587847.2306122454,104.5,0.9959278538637367,0.0040721461362632294
1587847.2306122454,106.0,0.9959470621002285,0.004052937899771422
1587847.2306122454,107.5,0.9959854785732122,0.0040145214267878065
1587847.2306122454,109.0,0.9960238950461958,0.003976104953804191
1587847.2306122454,110.5,0.9960431032826876,0.003956896717312384
1587847.2306122454,111.5,0.9961199362286548,0.0038800637713451527
1587847.2306122454,112.5,0.9961391444651466,0.003860855534853345
1587847.2306122454,113.5,0.9961583527016384,0.0038416472983615374
1587847.2306122454,114.5,0.9961967691746221,0.003803230825377922
1587847.2306122454,115.5,0.9962351856476057,0.003764814352394307
1587847.2306122454,116.5,0.9962351856476057,0.003764814352394307
1587847.2306122454,117.5,0.9962543938840975,0.003745606115902499
1587847.2306122454,118.5,0.9962543938840975,0.003745606115902499
1587847.2306122454,119.5,0.9962928103570812,0.0037071896429188836
1587847.2306122454,120.5,0.9962928103570812,0.0037071896429188836
1587847.2306122454,121.5,0.9963312268300647,0.0036687731699352683
1587847.2306122454,123.5,0.9963504350665565,0.0036495649334434607
1587847.2306122454,126.0,0.9963504350665565,0.0036495649334434607
1587847.2306122454,127.5,0.9963888515395402,0.0036111484604598454
1587847.2306122454,129.0,0.9964272680125238,0.0035727319874762297
1587847.2306122454,130.5,0.9964464762490156,0.003553523750984422
1587847.2306122454,131.5,0.9964464762490156,0.003553523750984422
1587847.2306122454,132.5,0.9964464762490156,0.003553523750984422
1587847.2306122454,133.5,0.9964464762490156,0.003553523750984422
1587847.2306122454,134.5,0.9964848927219991,0.003515107278000807
1587847.2306122454,135.5,0.9964848927219991,0.003515107278000807
1587847.2306122454,136.5,0.996504100958491,0.003495899041508999
1587847.2306122454,137.5,0.9965233091949828,0.0034766908050171915
1587847.2306122454,138.5,0.9965617256679664,0.003438274332033576
1587847.2306122454,139.5,0.99660014214095,0.0033998578590499606
1587847.2306122454,140.5,0.9966385586139337,0.0033614413860663453
1587847.2306122454,141.5,0.9966769750869172,0.00332302491308273
1587847.2306122454,142.5,0.9968882656883271,0.003111734311672845
1587847.2306122454,143.5,0.9969650986342944,0.0030349013657056147
1587847.2306122454,144.5,0.9970611398167534,0.002938860183246576
1587847.2306122454,145.5,0.9971763892357043,0.00282361076429573
1587847.2306122454,146.5,0.9972916386546551,0.002708361345344884
1587847.2306122454,147.5,0.9973492633641305,0.0026507366358694607
1587847.2306122454,148.5,0.9974260963100978,0.00257390368990223
1587847.2306122454,149.5,0.997502929256065,0.002497070743934999
1587847.2306122454,150.5,0.9975413457290486,0.002458654270951384
1587847.2306122454,151.5,0.9975797622020323,0.0024202377979677687
1587847.2306122454,152.5,0.9976950116209831,0.0023049883790169224
1587847.2306122454,153.5,0.9977910528034422,0.002208947196557884
1587847.2306122454,154.5,0.997810261039934,0.0021897389600660762
1587847.2306122454,156.0,0.9978486775129175,0.002151322487082461
1587847.2306122454,165.5,0.9978486775129175,0.002151322487082461
1587847.2306122454,181.5,0.9978486775129175,0.002151322487082461
1587847.2306122454,190.5,0.9978678857494093,0.0021321142505906533
1587847.2306122454,192.5,0.9978870939859011,0.0021129060140988457
1587847.2306122454,193.5,0.997906302222393,0.002093697777607038
1587847.2306122454,194.5,0.9979255104588848,0.0020744895411152304
1587847.2306122454,195.5,0.9979447186953766,0.0020552813046234224
1587847.2306122454,198.5,0.9979639269318684,0.0020360730681316147
1587847.2306122454,209.0,0.9979831351683602,0.002016864831639807
1587847.2306122454,225.0,0.998002343404852,0.0019976565951479995
1587847.2306122454,234.0,0.9980215516413438,0.001978448358656192
1587847.2306122454,237.0,0.9980407598778356,0.001959240122164384
1587847.2306122454,247.5,0.9980791763508192,0.0019208236491807687
1587847.2306122454,263.5,0.998098384587311,0.001901615412688961
1587847.2306122454,271.5,0.9981175928238029,0.0018824071761971534
1587847.2306122454,273.0,0.9981368010602947,0.0018631989397053456
1587847.2306122454,274.5,0.9982136340062618,0.0017863659937381148
1587847.2306122454,275.5,0.9982520504792455,0.0017479495207544996
1587847.2306122454,276.5,0.9982712587157373,0.001728741284262692
1587847.2306122454,277.5,0.9982904669522291,0.001709533047770884
1587847.2306122454,278.5,0.9983288834252128,0.0016711165747872688
1587847.2306122454,279.5,0.9983865081346881,0.0016134918653118457
1587847.2306122454,280.5,0.9984057163711799,0.001594283628820038
1587847.2306122454,281.5,0.9984249246076717,0.0015750753923282304
1587847.2306122454,282.5,0.998501757553639,0.0014982424463609997
1587847.2306122454,283.5,0.9985785904996062,0.001421409500393769
1587847.2306122454,284.5,0.9986746316820653,0.0013253683179347304
1587847.2306122454,285.5,0.9987130481550489,0.001286951844951115
1587847.2306122454,286.5,0.9987514646280325,0.0012485353719674996
1587847.2306122454,287.5,0.9988090893375079,0.0011909106624920767
1587847.2306122454,288.5,0.9988667140469834,0.0011332859530166536
1587847.2306122454,289.5,0.9989243387564588,0.0010756612435412305
1587847.2306122454,290.5,0.999001171702426,0.0009988282975739997
1587847.2306122454,291.5,0.9990780046483932,0.000921995351606769
1587847.2306122454,292.5,0.9991356293578687,0.000864370642131346
1587847.2306122454,293.5,0.9991740458308522,0.0008259541691477306
1587847.2306122454,294.5,0.9992124623038359,0.0007875376961641152
1587847.2306122454,295.5,0.9992700870133113,0.0007299129866886921
1587847.2306122454,296.5,0.9993469199592785,0.0006530800407214614
1587847.2306122454,297.5,0.9993853364322621,0.000614663567737846
1587847.2306122454,298.5,0.9994237529052458,0.0005762470947542306
1587847.2306122454,299.5,0.9994429611417376,0.000557038858262423
1587847.2306122454,301.0,0.9994621693782294,0.0005378306217706152
1587847.2306122454,308.0,0.999500585851213,0.0004994141487869999
1587847.2306122454,315.0,0.9995197940877049,0.0004802059122951922
1587847.2306122454,321.0,0.9995390023241966,0.0004609976758033845
1587847.2306122454,335.0,0.9995582105606884,0.0004417894393115768
1587847.2306122454,353.5,0.9995774187971802,0.0004225812028197691
1587847.2306122454,368.0,0.999596627033672,0.00040337296632796143
1587847.2306122454,379.0,0.9996158352701638,0.00038416472983615374
1587847.2306122454,407.5,0.9996350435066557,0.00036495649334434605
1587847.2306122454,438.5,0.9996542517431475,0.00034574825685253837
1587847.2306122454,456.0,0.9996734599796393,0.0003265400203607307
1587847.2306122454,473.0,0.9996926682161311,0.000307331783868923
1587847.2306122454,481.5,0.9997118764526229,0.0002881235473771153
1587847.2306122454,608.5,0.9997310846891146,0.0002689153108853076
1587847.2306122454,738.0,0.9997502929256065,0.00024970707439349993
1587847.2306122454,741.5,0.9997695011620983,0.00023049883790169224
1587847.2306122454,746.5,0.9997887093985901,0.00021129060140988456
1587847.2306122454,763.5,0.9998079176350819,0.00019208236491807687
1587847.2306122454,787.5,0.9998271258715737,0.00017287412842626918
1587847.2306122454,803.0,0.9998463341080656,0.0001536658919344615
1587847.2306122454,816.0,0.9998655423445574,0.0001344576554426538
1587847.2306122454,829.5,0.9998847505810492,0.00011524941895084612
1587847.2306122454,835.0,0.999903958817541,9.604118245903844e-05
1587847.2306122454,837.0,0.9999231670540327,7.683294596723075e-05
1587847.2306122454,840.5,0.9999615835270164,3.8416472983615374e-05
1587847.2306122454,847.5,0.9999807917635082,1.9208236491807687e-05
1649762.285714286,0.5,0.8077831774264804,0.19221682257351952
1649762.285714286,1.5,0.8089740880889725,0.19102591191102744
1649762.285714286,2.5,0.8096655846026777,0.19033441539732238
1649762.285714286,3.5,0.8104339140623499,0.18956608593765006
1649762.285714286,4.5,0.8136032730834982,0.1863967269165018
1649762.285714286,5.5,0.8327730931023223,0.16722690689767772
1649762.285714286,6.5,0.8503294212558345,0.1496705787441655
1649762.285714286,7.5,0.8637943950365917,0.1362056049634083
1649762.285714286,8.5,0.8746278404179713,0.12537215958202877
1649762.285714286,9.5,0.8845008739747604,0.11549912602523962
1649762.285714286,10.5,0.8931061639230902,0.10689383607690978
1649762.285714286,11.5,0.8996753808032885,0.10032461919671155
1649762.285714286,12.5,0.9068016365417491,0.0931983634582509
1649762.285714286,13.5,0.9148498876318165,0.08515011236818348
1649762.285714286,14.5,0.9249726282629992,0.07502737173700083
1649762.285714286,15.5,0.9347112041643457,0.06528879583565433
1649762.285714286,16.5,0.9399166362536255,0.06008336374637444
1649762.285714286,17.5,0.9433164941126755,0.05668350588732449
1649762.285714286,18.5,0.9482145944180864,0.051785405581913524
1649762.285714286,19.5,0.9508077063444805,0.049192293655519484
1649762.285714286,20.5,0.9532471523789401,0.04675284762105991
1649762.285714286,21.5,0.9552640172105799,0.044735982789420106
1649762.285714286,22.5,0.957741879718023,0.04225812028197691
1649762.285714286,23.5,0.9592977468738595,0.04070225312614049
1649762.285714286,24.5,0.961045696394614,0.03895430360538599
1649762.285714286,25.5,0.9623710647125487,0.03762893528745126
1649762.285714286,26.5,0.963638808321008,0.036361191678991954
1649762.285714286,27.5,0.9650602178214018,0.03493978217859818
1649762.285714286,28.5,0.9666352932137301,0.03336470678626995
1649762.285714286,29.5,0.9679222450586812,0.032077754941318835
1649762.285714286,30.5,0.9688058239373043,0.031194176062695683
1649762.285714286,31.5,0.9697086110524192,0.03029138894758072
1649762.285714286,32.5,0.9704001075661244,0.029599892433875646
1649762.285714286,33.5,0.9712836864447475,0.028716313555252494
1649762.285714286,34.5,0.9720520159044198,0.027947984095580185
1649762.285714286,35.5,0.9729548030195347,0.027045196980465223
1649762.285714286,36.5,0.9735118418777972,0.0264881581222028
1649762.285714286,37.5,0.9742609631009777,0.0257390368990223
1649762.285714286,38.5,0.9749140431416992,0.02508595685830084
1649762.285714286,39.5,0.9756631643648797,0.02433683563512034
1649762.285714286,40.5,0.9768924915003554,0.023107508499644647
1649762.285714286,41.5,0.9780834021628474,0.021916597837152572
1649762.285714286,42.5,0.9797737269741265,0.020226273025873494
1649762.285714286,43.5,0.9818674247517335,0.018132575248266457
1649762.285714286,44.5,0.9839419142928487,0.016058085707151226
1649762.285714286,45.5,0.985113616718849,0.014886383281150958
1649762.285714286,46.5,0.9862084861988821,0.013791513801117919
1649762.285714286,47.5,0.9870536486045216,0.012946351395478381
1649762.285714286,48.5,0.9875338545168169,0.01246614548318319
1649762.285714286,49.5,0.9880332686656038,0.011966731334396189
1649762.285714286,50.5,0.9883213922129809,0.011678607787019074
1649762.285714286,51.5,0.9886287239968499,0.011371276003150152
1649762.285714286,52.5,0.9888015981252761,0.011198401874723882
1649762.285714286,53.5,0.9890320969631778,0.010967903036822189
1649762.285714286,54.5,0.9892049710916041,0.010795028908395921
1649762.285714286,55.5,0.9895315111119648,0.01046848888803519
1649762.285714286,56.5,0.9898772593688173,0.010122740631182651
1649762.285714286,57.5,0.9906647970649815,0.009335202935018536
1649762.285714286,58.5,0.99160600065308,0.008393999346919959
1649762.285714286,59.5,0.9921438312748506,0.007856168725149344
1649762.285714286,60.5,0.9926432454236377,0.007356754576362344
1649762.285714286,61.5,0.9933731584103264,0.006626841589673652
1649762.285714286,62.5,0.9936804901941952,0.006319509805804729
1649762.285714286,63.5,0.9941799043429823,0.005820095657017729
1649762.285714286,64.5,0.9945256525998348,0.005474347400165191
1649762.285714286,65.5,0.9948329843837037,0.005167015616296268
1649762.285714286,66.5,0.9950634832216054,0.0049365167783945755
1649762.285714286,67.5,0.9951403161675727,0.004859683832427345
1649762.285714286,68.5,0.9952555655865235,0.004744434413476498
1649762.285714286,69.5,0.9952747738230153,0.004725226176984691
1649762.285714286,70.5,0.995313190295999,0.004686809704001075
1649762.285714286,71.5,0.995313190295999,0.004686809704001075
1649762.285714286,72.5,0.995313190295999,0.004686809704001075
1649762.285714286,73.5,0.9953323985324908,0.004667601467509268
1649762.285714286,74.5,0.9953323985324908,0.004667601467509268
1649762.285714286,75.5,0.9953708150054743,0.0046291849945256525
1649762.285714286,76.5,0.9953900232419661,0.004609976758033845
1649762.285714286,77.5,0.9953900232419661,0.004609976758033845
1649762.285714286,78.5,0.995409231478458,0.004590768521542037
1649762.285714286,79.5,0.995409231478458,0.004590768521542037
1649762.285714286,80.5,0.9954476479514416,0.004552352048558422
1649762.285714286,81.5,0.9954860644244252,0.004513935575574807
1649762.285714286,82.5,0.995505272660917,0.004494727339082999
1649762.285714286,83.5,0.995505272660917,0.004494727339082999
1649762.285714286,84.5,0.9955436891339006,0.004456310866099384
1649762.285714286,85.5,0.9955436891339006,0.004456310866099384
1649762.285714286,86.5,0.9955821056068842,0.004417894393115768
1649762.285714286,87.5,0.995601313843376,0.00439868615662396
1649762.285714286,88.5,0.995601313843376,0.00439868615662396
1649762.285714286,89.5,0.995601313843376,0.00439868615662396
1649762.285714286,90.5,0.9956205220798678,0.0043794779201321524
1649762.285714286,91.5,0.9956397303163597,0.004360269683640345
1649762.285714286,92.5,0.9956397303163597,0.004360269683640345
1649762.285714286,93.5,0.9956397303163597,0.004360269683640345
1649762.285714286,94.5,0.9956397303163597,0.004360269683640345
1649762.285714286,95.5,0.9956781467893433,0.0043218532106567295
1649762.285714286,96.5,0.9957165632623269,0.004283436737673114
1649762.285714286,97.5,0.9957357714988186,0.004264228501181307
1649762.285714286,98.5,0.9958510209177696,0.004148979082230461
1649762.285714286,99.5,0.9958894373907532,0.004110562609246845
1649762.285714286,100.5,0.9959278538637367,0.0040721461362632294
1649762.285714286,101.5,0.9959470621002285,0.004052937899771422
1649762.285714286,102.5,0.9959854785732122,0.0040145214267878065
1649762.285714286,103.5,0.9959854785732122,0.0040145214267878065
1649762.285714286,104.5,0.996004686809704,0.003995313190295999
1649762.285714286,106.0,0.9960238950461958,0.003976104953804191
1649762.285714286,107.5,0.9960623115191795,0.003937688480820576
1649762.285714286,109.0,0.9961007279921631,0.0038992720078369603
1649762.285714286,110.5,0.9961199362286548,0.0038800637713451527
1649762.285714286,111.5,0.9961967691746221,0.003803230825377922
1649762.285714286,112.5,0.9962159774111139,0.0037840225888861145
