Credit_Amt,number_of_Credit,new sam 0,new sam 1,information gain,recall,filter rate
1311000.0,14.0,45243,6818,-8.709631761504022e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1000000.0,5.0,28957,23104,-0.0007492428786792862,0.0,1.0
1422000.0,12.0,45335,6726,-9.62352817051107e-05,0.0,1.0
2314573.0,37.0,51161,900,-9.133951608439328e-06,0.0,1.0
966500.0,2.0,27532,24529,-0.0007365378392180169,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1103000.0,5.0,32242,19819,-0.0006544411628058716,0.0,1.0
1395860.0,6.0,40260,11801,-0.00030059604099946097,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1900000.0,8.0,46210,5851,-0.00012112022601733219,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
479789.0,9.0,35473,16588,-0.00021898086387162063,0.0,1.0
1654600.0,25.0,50040,2021,-1.7796036905097512e-05,0.0,1.0
1119400.0,32.0,49784,2277,-4.855998532447142e-05,0.0,1.0
7953500.0,14.0,51847,214,-3.055533480061934e-05,0.0,1.0
100000.0,1.0,21193,30868,-0.0008209868881789775,0.0,1.0
4273510.0,58.0,51918,143,-1.215209134645956e-06,0.0,1.0
1564000.0,28.0,50121,1940,-1.4061068253801157e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2124924.0,8.0,47222,4839,-0.00010284662833706659,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2436610.0,19.0,50558,1503,-3.0909607865309274e-05,0.0,1.0
3560000.0,5.0,50171,1890,-1.1932690224043807e-05,0.0,1.0
1588000.0,5.0,41701,10360,-0.00028397560843831243,0.0,1.0
528000.0,2.0,24683,27378,-0.0007265638353013693,0.0,1.0
1005700.0,5.0,29280,22781,-0.0007095247922533632,0.0,1.0
1253378.0,22.0,48248,3813,-6.603919448017193e-05,0.0,1.0
1000000.0,10.0,38402,13659,-0.00015574952543517817,0.0,1.0
1500000.0,6.0,41865,10196,-0.00026919772989291574,0.0,1.0
995700.0,5.0,28801,23260,-0.0007688000272375525,0.0,1.0
1671500.0,20.0,49541,2520,-4.732267499836518e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1866201.0,14.0,48192,3869,-4.005832047222074e-05,0.0,1.0
700000.0,1.0,25289,26772,-0.0007801148955921614,0.0,1.0
1801662.0,7.0,45154,6907,-0.0001635636063525847,0.0,1.0
1069000.0,8.0,37260,14801,-0.0002906625959449849,0.0,1.0
1088000.0,14.0,42995,9066,-0.0001247824181999438,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1067251.0,13.0,41974,10087,-0.00010275211455464811,0.0,1.0
1392000.0,5.0,38699,13362,-0.0003769198677905511,0.0,1.0
1500006.0,5.0,40646,11415,-0.0003109708490243862,0.0,1.0
754000.0,14.0,41232,10829,-7.192845751573945e-05,0.0,1.0
1000000.0,6.0,31766,20295,-0.0005287805834864739,0.0,1.0
1150127.0,67.0,51614,447,-1.2966018093994724e-05,0.0,1.0
1155448.0,7.0,37664,14397,-0.00035940573860902825,0.0,1.0
1037000.0,15.0,43282,8779,-9.302550920553543e-05,0.0,1.0
7299038.0,23.0,52020,41,-5.844295976220604e-06,0.0,1.0
2931000.0,7.0,49686,2375,-2.3701558578843873e-05,0.0,1.0
1205977.0,16.0,45830,6231,-8.02451052832609e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1452000.0,16.0,47701,4360,-6.922181825748386e-05,0.0,1.0
1810000.0,9.0,46245,5816,-0.00011850350662415826,0.0,1.0
2130030.0,14.0,48785,3276,-4.7435873374745974e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1537000.0,14.0,47107,4954,-3.6629884124374235e-05,0.0,1.0
997000.0,11.0,39380,12681,-0.0001232312924476925,0.0,1.0
1469000.0,5.0,40122,11939,-0.00036068921322923025,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1881400.0,6.0,44942,7119,-0.00016001833876023303,0.0,1.0
1932610.0,18.0,49594,2467,-2.8598926736705943e-05,0.0,1.0
1600000.0,5.0,41817,10244,-0.0002734931774079144,0.0,1.0
994000.0,26.0,48427,3634,-5.4377230909223584e-05,0.0,1.0
2000000.0,6.0,45671,6390,-0.00010609306115144657,0.0,1.0
2663515.0,13.0,49832,2229,-1.6676979590700414e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1355000.0,6.0,39652,12409,-0.00033354624309939185,0.0,1.0
1130000.0,6.0,35224,16837,-0.0004816200707818685,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1070000.0,11.0,40559,11502,-0.00013314728836006512,0.0,1.0
1685595.0,11.0,46618,5443,-0.00010968724963124343,0.0,1.0
1354900.0,21.0,48312,3749,-7.958109325673784e-05,0.0,1.0
1052000.0,13.0,41798,10263,-9.993157967200933e-05,0.0,1.0
1304000.0,11.0,43638,8423,-0.000164035716295724,0.0,1.0
479789.0,9.0,35473,16588,-0.00021898086387162063,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
741000.0,5.0,26844,25217,-0.0006651765783347863,0.0,1.0
1485050.0,19.0,48740,3321,-5.023924206552788e-05,0.0,1.0
195000.0,7.0,31506,20555,-0.00038056968424789867,0.0,1.0
1032000.0,6.0,32727,19334,-0.0004992792632535839,0.0,1.0
130000.0,1.0,21636,30425,-0.0007610773271905374,0.0,1.0
1544797.64,69.0,51776,285,-2.296270311223647e-06,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1725000.0,25.0,50121,1940,-1.4061068253801157e-05,0.0,1.0
1317734.0,16.0,46624,5437,-0.00010924517337836809,0.0,1.0
123425.0,1.0,21572,30489,-0.0007695721325594665,0.0,1.0
2377000.0,15.0,49698,2363,-7.76488077052842e-05,0.0,1.0
1133790.0,8.0,38589,13472,-0.0002977929881484917,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1211000.0,15.0,45062,6999,-8.381850717538442e-05,0.0,1.0
1252495.0,29.0,49665,2396,-2.4788761278260463e-05,0.0,1.0
2255683.0,15.0,49456,2605,-7.409324335744955e-05,0.0,1.0
1919415.0,9.0,46719,5342,-0.00010232950496656679,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1900000.0,8.0,46210,5851,-0.00012112022601733219,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
395000.0,1.0,23559,28502,-0.000666561028826819,0.0,1.0
1865300.0,17.0,49345,2716,-2.9119369563582187e-05,0.0,1.0
1018000.0,16.0,44135,7926,-8.368402569058908e-05,0.0,1.0
7957000.0,14.0,51849,212,-3.02691860033788e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
200000.0,1.0,22319,29742,-0.0007227873080631955,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2461650.0,41.0,51394,667,-7.615525309950799e-07,0.0,1.0
1180000.0,4.0,33855,18206,-0.0005776398805705241,0.0,1.0
1106000.0,15.0,44042,8019,-0.00011815311124001998,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
4214369.0,58.0,51909,152,-7.992537469775352e-07,0.0,1.0
1782000.0,12.0,47262,4799,-8.190343399115674e-05,0.0,1.0
2381081.0,45.0,51516,545,-2.1512745721832816e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1022000.0,5.0,29815,22246,-0.0006460241030464345,0.0,1.0
6700000.0,5.0,51624,437,-1.5734129646879924e-05,0.0,1.0
1290000.0,5.0,36706,15355,-0.0004782830675235522,0.0,1.0
2910000.0,5.0,49271,2790,-4.8301573891199046e-05,0.0,1.0
2225567.0,6.0,46958,5103,-0.0001034047890707962,0.0,1.0
1510000.0,9.0,44615,7446,-0.00014640115817235455,0.0,1.0
4930000.0,16.0,51588,473,-1.5121336760917647e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
3585000.0,6.0,50349,1712,-5.574269340891114e-06,0.0,1.0
2125399.0,9.0,47540,4521,-9.838996002734662e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1050000.0,5.0,30608,21453,-0.0006317504115246619,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2110970.0,16.0,49510,2551,-4.946946745923442e-05,0.0,1.0
1718150.0,13.0,47404,4657,-5.753771509935113e-05,0.0,1.0
1555000.0,17.0,48577,3484,-6.086232585286039e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1119400.0,32.0,49784,2277,-4.855998532447142e-05,0.0,1.0
1567600.0,24.0,49792,2269,-1.8505440282166885e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1172300.0,6.0,36189,15872,-0.00040874857158768735,0.0,1.0
1500000.0,6.0,41865,10196,-0.00026919772989291574,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
380000.0,2.0,23963,28098,-0.0006904335605447467,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2438835.0,19.0,50562,1499,-3.0627296450813635e-05,0.0,1.0
1410000.0,7.0,41852,10209,-0.00027035863304276236,0.0,1.0
1035000.0,5.0,30166,21895,-0.0006834653175986291,0.0,1.0
1372500.0,17.0,47376,4685,-9.153473701638964e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
7309.0,1.0,19210,32851,-0.0008082355665931032,0.0,1.0
2450000.0,6.0,47998,4063,-8.36067478528213e-05,0.0,1.0
1514860.0,14.0,46968,5093,-4.3247051155069494e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1000000.0,1.0,28113,23948,-0.0008579858672404864,0.0,1.0
50000.0,1.0,20428,31633,-0.0007949899483310832,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1991960.0,5.0,45017,7044,-0.00013501837404172184,0.0,1.0
1896315.0,5.0,44313,7748,-0.00016966259948344303,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2550000.0,29.0,51222,839,-6.238614570851231e-06,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2060000.0,6.0,46024,6037,-9.876606094188362e-05,0.0,1.0
1135250.0,7.0,37260,14801,-0.0003978025045092079,0.0,1.0
1261948.0,30.0,49795,2266,-4.776410079244259e-05,0.0,1.0
1119000.0,5.0,32649,19412,-0.0006616887117770268,0.0,1.0
1307950.0,6.0,38840,13221,-0.0004124163314524129,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1385382.0,18.0,47707,4354,-6.883099089984718e-05,0.0,1.0
1359005.0,5.0,38126,13935,-0.0004088382098911478,0.0,1.0
1255000.0,6.0,37901,14160,-0.0003597767279734654,0.0,1.0
6320000.0,60.0,52032,29,-4.133292442184966e-06,0.0,1.0
1369865.0,5.0,38307,13754,-0.0003909926175927961,0.0,1.0
1370000.0,6.0,39882,12179,-0.00031238179861440424,0.0,1.0
1298930.0,15.0,45801,6260,-8.201176011028016e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1475000.0,8.0,43580,8481,-0.0002088009498719054,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1330000.0,5.0,37509,14552,-0.0004719828867879444,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1927000.0,13.0,48001,4060,-5.0696683350323624e-05,0.0,1.0
3087545.0,10.0,50221,1840,-2.0666178825380632e-05,0.0,1.0
1420000.0,12.0,45301,6760,-9.84248368242277e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1035000.0,9.0,37933,14128,-0.0002026688111379793,0.0,1.0
1212000.0,25.0,48910,3151,-1.7339542445975187e-05,0.0,1.0
68885.0,2.0,22233,29828,-0.0007338348361557653,0.0,1.0
2328000.0,5.0,47141,4920,-0.00012994910680882293,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1465000.0,5.0,40074,11987,-0.000340926696002726,0.0,1.0
1162350.0,17.0,45983,6078,-0.00010155125654717073,0.0,1.0
1496098.0,23.0,49485,2576,-3.4832209053412e-05,0.0,1.0
1899000.0,15.0,48714,3347,-5.188509912706224e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1053000.0,13.0,41808,10253,-0.0001124403353558942,0.0,1.0
1678000.0,12.0,46928,5133,-8.768798778579362e-05,0.0,1.0
1480000.0,7.0,42792,9269,-0.0002549910176048442,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
342531.0,3.0,24260,27801,-0.0007806269076903391,0.0,1.0
1391231.0,23.0,49016,3045,-3.3999684443647427e-05,0.0,1.0
1442255.0,23.0,49292,2769,-3.199490725855347e-05,0.0,1.0
1921319.0,151.0,51944,117,-1.6689849641510213e-05,0.0,1.0
2278430.0,6.0,47260,4801,-0.00012023717804045264,0.0,1.0
1033000.0,13.0,41525,10536,-9.038604675867118e-05,0.0,1.0
1118000.0,22.0,47569,4492,-6.207429961331556e-05,0.0,1.0
19933.0,1.0,19674,32387,-0.0008214768189037658,0.0,1.0
25000.0,1.0,19846,32215,-0.0008502778133849601,0.0,1.0
1970000.0,5.0,44871,7190,-0.00014592879326783686,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1900000.0,13.0,47917,4144,-5.566866739334375e-05,0.0,1.0
1160000.0,7.0,37733,14328,-0.00035300545896659735,0.0,1.0
594000.0,7.0,32024,20037,-0.0003538373892312194,0.0,1.0
1919000.0,7.0,45815,6246,-0.00013175011932142766,0.0,1.0
1093431.0,22.0,47414,4647,-7.183633453195643e-05,0.0,1.0
1092000.0,11.0,40918,11143,-0.00015431596965581607,0.0,1.0
1184764.0,23.0,48265,3796,-3.624991089076768e-05,0.0,1.0
1787880.0,6.0,44292,7769,-0.0001920903416227568,0.0,1.0
30000.0,1.0,19948,32113,-0.0008357180334503389,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1450000.0,6.0,41218,10843,-0.00028185864692785445,0.0,1.0
236600.0,8.0,33604,18457,-0.0003125484357884567,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1565235.0,21.0,49378,2683,-4.1372984536422464e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1012000.0,22.0,46964,5097,-8.52483547415725e-05,0.0,1.0
1096298.0,6.0,34382,17679,-0.0004954206760816385,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
200000.0,1.0,22319,29742,-0.0007227873080631955,0.0,1.0
964000.0,11.0,39081,12980,-0.00010319269556888222,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1138117.0,6.0,35430,16631,-0.00048500010802746824,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1000000.0,9.0,37206,14855,-0.00022265097915700333,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
135000.0,1.0,21710,30351,-0.0007513220157060463,0.0,1.0
1042000.0,14.0,42456,9605,-8.845861334972477e-05,0.0,1.0
1900000.0,5.0,44335,7726,-0.0001679265575939698,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1469000.0,5.0,40122,11939,-0.00036068921322923025,0.0,1.0
1069000.0,8.0,37260,14801,-0.0002906625959449849,0.0,1.0
700000.0,1.0,25289,26772,-0.0007801148955921614,0.0,1.0
1000000.0,6.0,31766,20295,-0.0005287805834864739,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1277609.0,10.0,42708,9353,-0.00012820958912181796,0.0,1.0
1608150.0,8.0,44734,7327,-0.00017680460898209654,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1097066.0,8.0,37860,14201,-0.0002992924616056422,0.0,1.0
1438000.0,14.0,46424,5637,-5.9524459456672396e-05,0.0,1.0
1300000.0,13.0,44606,7455,-5.881146179712721e-05,0.0,1.0
1467000.0,13.0,46191,5870,-5.952847711475362e-05,0.0,1.0
1154583.0,7.0,37651,14410,-0.0003606167683802078,0.0,1.0
2161697.0,14.0,48873,3188,-4.2124261969832266e-05,0.0,1.0
1592000.0,6.0,42847,9214,-0.0002500790914219328,0.0,1.0
884000.0,6.0,30537,21524,-0.0004729071426756229,0.0,1.0
838000.0,15.0,42351,9710,-6.061590040753323e-05,0.0,1.0
5002560.0,14.0,51387,674,-1.1474623549390106e-06,0.0,1.0
2675000.0,8.0,49218,2843,-3.617632751132249e-05,0.0,1.0
999000.0,20.0,46091,5970,-9.427630022088712e-05,0.0,1.0
1912044.0,9.0,46689,5372,-0.00010449623557409748,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1945000.0,8.0,46438,5623,-0.00010444053481328125,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1998500.0,38.0,50913,1148,-9.693381107629684e-06,0.0,1.0
1086000.0,16.0,44778,7283,-0.00011714276794156514,0.0,1.0
1866200.0,10.0,46886,5175,-9.056534713993564e-05,0.0,1.0
1684000.0,5.0,42660,9401,-0.00024394479125406515,0.0,1.0
3810000.0,8.0,50665,1396,-2.840454220928712e-06,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2100000.0,6.0,46219,5842,-0.00012044544521792183,0.0,1.0
2706691.0,13.0,49923,2138,-1.2805706386662119e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1215000.0,5.0,35132,16929,-0.0004911800483004894,0.0,1.0
2020000.0,10.0,47460,4601,-5.4307861229632715e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1185226.0,28.0,49332,2729,-2.9815243134882763e-05,0.0,1.0
672000.0,16.0,43333,8728,-6.631550690835986e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
395000.0,1.0,23559,28502,-0.000666561028826819,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
200000.0,1.0,22319,29742,-0.0007227873080631955,0.0,1.0
7309.0,1.0,19210,32851,-0.0008082355665931032,0.0,1.0
2542000.0,6.0,48386,3675,-5.69768278211244e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1273544.0,16.0,46353,5708,-9.314383442519253e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
123425.0,1.0,21572,30489,-0.0007695721325594665,0.0,1.0
1816724.0,9.0,46287,5774,-0.0001153900021836976,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1539157.0,6.0,42328,9733,-0.00022906005611002256,0.0,1.0
1156790.0,9.0,40124,11937,-0.00021133783073772755,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1308000.0,16.0,46559,5502,-0.00011406733665212526,0.0,1.0
1009000.0,8.0,36032,16029,-0.00027847872506219645,0.0,1.0
1496000.0,8.0,43795,8266,-0.00019096944184889691,0.0,1.0
1075322.0,13.0,42086,9975,-9.642106020784497e-05,0.0,1.0
6500.0,1.0,19143,32918,-0.0008177407187522842,0.0,1.0
1067500.0,13.0,41978,10083,-0.00010252313215181053,0.0,1.0
3585000.0,6.0,50349,1712,-5.574269340891114e-06,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
4225948.0,58.0,51912,149,-9.264115162638253e-07,0.0,1.0
991000.0,5.0,28645,23416,-0.000706429826926723,0.0,1.0
7955000.0,14.0,51848,213,-3.0412259018820775e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2460910.0,41.0,51393,668,-7.794421131093743e-07,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1063000.0,14.0,42700,9361,-0.00011396366668395275,0.0,1.0
1782000.0,12.0,47262,4799,-8.190343399115674e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2378961.0,45.0,51515,546,-2.1605358202149427e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
137000.0,3.0,23447,28614,-0.0007554903299201582,0.0,1.0
1140000.0,8.0,38698,13363,-0.00028840675463211174,0.0,1.0
1575495.0,7.0,43709,8352,-0.0002197412629456677,0.0,1.0
5330000.0,17.0,51748,313,-4.473354990205264e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2073813.0,10.0,47631,4430,-5.831847533871448e-05,0.0,1.0
1375000.0,7.0,41319,10742,-0.00027287315378684424,0.0,1.0
2533347.0,19.0,50670,1391,-2.3335999749588e-05,0.0,1.0
2050000.0,5.0,45433,6628,-0.00012281616655881317,0.0,1.0
250000.0,1.0,22731,29330,-0.000695471567626095,0.0,1.0
400000.0,1.0,23591,28470,-0.0006626842099198213,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1116000.0,20.0,46873,5188,-9.146268572311073e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1750970.0,16.0,48896,3165,-4.0774279600773455e-05,0.0,1.0
1718150.0,13.0,47404,4657,-5.753771509935113e-05,0.0,1.0
1524000.0,16.0,48121,3940,-4.390147017321877e-05,0.0,1.0
1372500.0,17.0,47376,4685,-9.153473701638964e-05,0.0,1.0
1500000.0,6.0,41865,10196,-0.00026919772989291574,0.0,1.0
1299103.0,24.0,48986,3075,-2.3741573326512e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1438000.0,5.0,39626,12435,-0.0003596992052726372,0.0,1.0
1995000.0,20.0,49980,2081,-3.50526000226295e-05,0.0,1.0
1280000.0,6.0,38351,13710,-0.00036314987837360313,0.0,1.0
2570000.0,5.0,48227,3834,-6.745920122196158e-05,0.0,1.0
1120000.0,9.0,39521,12540,-0.0002215044246202738,0.0,1.0
2240000.0,6.0,47043,5018,-0.0001381280347671071,0.0,1.0
1000000.0,1.0,28113,23948,-0.0008579858672404864,0.0,1.0
850000.0,2.0,26416,25645,-0.000796849992994661,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
2460000.0,7.0,48321,3740,-7.891789301052443e-05,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
12397.0,1.0,19477,32584,-0.0007967813364054901,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1229552.0,7.0,39070,12991,-0.00034169384496924443,0.0,1.0
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
0.0,0.0,1,52060,-1.4248889507878504e-07,1.0,1.9208236491807687e-05
1078000.0,9.0,38715,13346,-0.00021220513853426048,0.0,1.0
